date,open,high,low,close,volume,ema,ema2
2025-09-08T09:23:00.000000000,24875.1,24877.0,24871.4,24872.1,37725,24882.042655307683,24885.71600181263
2025-09-08T09:23:15.000000000,24871.9,24872.0,24865.0,24870.0,12300,24879.031991480762,24884.702066211816
2025-09-08T09:23:30.000000000,24868.0,24872.8,24865.6,24870.7,9225,24876.94899361057,24883.798707101378
2025-09-08T09:23:45.000000000,24870.7,24872.0,24867.4,24870.0,3150,24875.21174520793,24882.908467933546
2025-09-08T09:24:00.000000000,24870.0,24873.3,24863.0,24864.8,17775,24872.60880890595,24881.740179679768
2025-09-08T09:24:15.000000000,24863.1,24867.5,24863.0,24865.0,8625,24870.70660667946,24880.660168087525
2025-09-08T09:24:30.000000000,24863.0,24865.3,24863.0,24864.3,2025,24869.104955009596,24879.6046733722
2025-09-08T09:24:45.000000000,24864.3,24867.9,24863.0,24867.9,2775,24868.803716257196,24878.84953315464
2025-09-08T09:25:00.000000000,24867.9,24870.8,24862.2,24867.9,14025,24868.5777871929,24878.143111660793
2025-09-08T09:25:15.000000000,24868.2,24875.0,24865.0,24875.0,1800,24870.183340394673,24877.94033026332
2025-09-08T09:25:30.000000000,24874.9,24874.9,24868.2,24868.2,2625,24869.687505296006,24877.311921859236
2025-09-08T09:25:45.000000000,24868.2,24875.0,24868.2,24870.1,1575,24869.790628972005,24876.846636577997
2025-09-08T09:26:00.000000000,24873.0,24878.2,24870.1,24874.6,13500,24870.992971729003,24876.70169228264
2025-09-08T09:26:15.000000000,24874.6,24875.9,24873.0,24873.9,1200,24871.719728796754,24876.520937941827
2025-09-08T09:26:30.000000000,24873.9,24877.0,24871.0,24877.0,2325,24873.039796597564,24876.551845171387
2025-09-08T09:26:45.000000000,24878.3,24881.0,24874.1,24880.0,3225,24874.779847448175,24876.774306773234
2025-09-08T09:27:00.000000000,24881.5,24885.7,24879.9,24880.7,7275,24876.259885586132,24877.027577303994
2025-09-08T09:27:15.000000000,24879.9,24883.2,24875.1,24875.1,2100,24875.969914189598,24876.90321747793
2025-09-08T09:27:30.000000000,24875.1,24883.4,24875.1,24877.0,3000,24876.2274356422,24876.909461511612
2025-09-08T09:27:45.000000000,24878.1,24883.3,24877.1,24878.5,2775,24876.79557673165,24877.012076897958
2025-09-08T09:28:00.000000000,24877.0,24884.0,24875.3,24884.0,8100,24878.596682548738,24877.462910646478
2025-09-08T09:28:15.000000000,24888.0,24890.0,24881.8,24890.0,7050,24881.447511911552,24878.2717551209
2025-09-08T09:28:30.000000000,24895.0,24895.8,24889.8,24894.3,4125,24884.660633933665,24879.30583543568
2025-09-08T09:28:45.000000000,24894.3,24899.0,24893.5,24895.8,5700,24887.445475450248,24880.369975084992
2025-09-08T09:29:00.000000000,24896.2,24899.0,24891.9,24898.0,3150,24890.084106587685,24881.50739604725
2025-09-08T09:29:15.000000000,24898.1,24899.4,24891.0,24899.4,5400,24892.413079940765,24882.66175759259
2025-09-08T09:29:30.000000000,24895.0,24899.0,24891.0,24891.0,3975,24892.059809955572,24883.19970871565
2025-09-08T09:29:45.000000000,24890.0,24891.9,24885.0,24887.1,15600,24890.81985746668,24883.451340411415
2025-09-08T09:30:00.000000000,24886.9,24886.9,24881.0,24883.9,5175,24889.08989310001,24883.480286191323
2025-09-08T09:30:15.000000000,24883.9,24891.3,24883.8,24889.8,5325,24889.267419825006,24883.88800966285
2025-09-08T09:30:30.000000000,24890.0,24897.0,24887.9,24895.1,5175,24890.725564868753,24884.61136387815
2025-09-08T09:30:45.000000000,24893.7,24903.0,24893.7,24903.0,12675,24893.794173651564,24885.797727498913
2025-09-08T09:31:00.000000000,24905.0,24914.3,24901.6,24901.6,20550,24895.74563023867,24886.817228950596
2025-09-08T09:31:15.000000000,24904.2,24906.0,24901.6,24904.1,4425,24897.834222679005,24887.932246437656
2025-09-08T09:31:30.000000000,24904.1,24910.9,24904.1,24910.5,5850,24901.000667009255,24889.388230538454
2025-09-08T09:31:45.000000000,24912.0,24912.4,24904.1,24912.3,4275,24903.825500256942,24890.86640921339
2025-09-08T09:32:00.000000000,24912.6,24916.0,24912.0,24915.0,5325,24906.61912519271,24892.423415070592
2025-09-08T09:32:15.000000000,24912.5,24916.0,24912.0,24916.0,4575,24908.96434389453,24893.944485066037
2025-09-08T09:32:30.000000000,24915.5,24915.8,24910.2,24912.0,3225,24909.723257920898,24895.10935699726
2025-09-08T09:32:45.000000000,24910.0,24914.1,24910.0,24911.2,4050,24910.092443440673,24896.14746299744
2025-09-08T09:33:00.000000000,24911.0,24915.0,24910.0,24915.0,3975,24911.319332580504,24897.363755707283
2025-09-08T09:33:15.000000000,24916.9,24918.0,24912.1,24916.6,11925,24912.639499435376,24898.604803726168
2025-09-08T09:33:30.000000000,24917.1,24918.4,24915.0,24918.1,4500,24914.004624576533,24899.86255832448
2025-09-08T09:33:45.000000000,24916.1,24918.6,24916.1,24918.6,3150,24915.1534684324,24901.071425529353
2025-09-08T09:34:00.000000000,24918.6,24920.0,24918.0,24918.8,12225,24916.0651013243,24902.21520452746
2025-09-08T09:34:15.000000000,24918.8,24920.1,24918.8,24919.4,22350,24916.898825993227,24903.32390100956
2025-09-08T09:34:30.000000000,24920.0,24921.5,24918.0,24921.0,7275,24917.92411949492,24904.464294492813
2025-09-08T09:34:45.000000000,24921.4,24924.0,24920.0,24923.1,29550,24919.21808962119,24905.66659807392
2025-09-08T09:35:00.000000000,24923.5,24925.1,24922.6,24923.7,37800,24920.33856721589,24906.830043359474
2025-09-08T09:35:15.000000000,24923.2,24923.3,24920.0,24922.8,10425,24920.95392541192,24907.860363142732
2025-09-08T09:35:30.000000000,24920.0,24922.6,24920.0,24921.6,2475,24921.115444058938,24908.74679132707
2025-09-08T09:35:45.000000000,24920.0,24921.0,24920.0,24920.0,2850,24920.836583044205,24909.47280478984
2025-09-08T09:36:00.000000000,24920.0,24921.2,24920.0,24921.2,3750,24920.927437283153,24910.229398029205
2025-09-08T09:36:15.000000000,24921.0,24921.0,24920.1,24921.0,1575,24920.945577962364,24910.924275575708
2025-09-08T09:36:30.000000000,24920.2,24923.8,24920.0,24920.0,2775,24920.709183471772,24911.509806183727
2025-09-08T09:36:45.000000000,24920.0,24923.8,24920.0,24920.3,1725,24920.60688760383,24912.076915462196
2025-09-08T09:37:00.000000000,24923.0,24934.0,24923.0,24934.0,24675,24923.95516570287,24913.49130801302
2025-09-08T09:37:15.000000000,24934.3,24937.2,24930.7,24934.9,13800,24926.691374277154,24914.872513947666
2025-09-08T09:37:30.000000000,24934.7,24935.0,24934.0,24934.4,10350,24928.618530707867,24916.132351757493
2025-09-08T09:37:45.000000000,24934.0,24934.1,24925.1,24925.1,11550,24927.7388980309,24916.71090970862
2025-09-08T09:38:00.000000000,24929.8,24929.8,24925.0,24927.0,24225,24927.554173523175,24917.374721985485
2025-09-08T09:38:15.000000000,24926.9,24927.4,24920.0,24923.2,21375,24926.465630142382,24917.750546373518
2025-09-08T09:38:30.000000000,24922.9,24925.0,24920.0,24925.0,6750,24926.099222606786,24918.218253059098
2025-09-08T09:38:45.000000000,24926.0,24927.3,24922.0,24927.3,5475,24926.39941695509,24918.804172216576
2025-09-08T09:39:00.000000000,24926.9,24926.9,24920.0,24926.3,18000,24926.374562716315,24919.287774009055
2025-09-08T09:39:15.000000000,24925.0,24928.0,24920.1,24928.0,5700,24926.780922037236,24919.849853105246
2025-09-08T09:39:30.000000000,24929.0,24930.0,24925.1,24927.0,6525,24926.83569152793,24920.31115290491
2025-09-08T09:39:45.000000000,24930.0,24930.0,24927.0,24929.0,4425,24927.376768645947,24920.87172368524
2025-09-08T09:40:00.000000000,24930.0,24937.5,24930.0,24937.2,12600,24929.83257648446,24921.92516086684
2025-09-08T09:40:15.000000000,24936.8,24937.8,24935.0,24937.6,2700,24931.774432363345,24922.936440810914
2025-09-08T09:40:30.000000000,24937.0,24942.0,24937.0,24940.5,22350,24933.95582427251,24924.06957366182
2025-09-08T09:40:45.000000000,24940.5,24940.5,24936.5,24939.8,2850,24935.416868204382,24925.084439877188
2025-09-08T09:41:00.000000000,24939.8,24942.5,24936.8,24942.0,5925,24937.062651153286,24926.175766336724
2025-09-08T09:41:15.000000000,24942.0,24942.9,24937.0,24939.7,5325,24937.721988364967,24927.048297540805
2025-09-08T09:41:30.000000000,24937.0,24939.8,24937.0,24937.3,3675,24937.616491273726,24927.70969769946
2025-09-08T09:41:45.000000000,24936.0,24937.0,24931.1,24935.0,4875,24936.962368455293,24928.18003978337
2025-09-08T09:42:00.000000000,24935.0,24935.0,24925.1,24928.8,5175,24934.92177634147,24928.2200372167
2025-09-08T09:42:15.000000000,24925.2,24934.3,24925.2,24928.7,2700,24933.366332256104,24928.251002557558
2025-09-08T09:42:30.000000000,24930.0,24932.5,24925.1,24925.1,2325,24931.299749192076,24928.047712069972
2025-09-08T09:42:45.000000000,24925.1,24929.9,24925.1,24925.1,2475,24929.749811894057,24927.857537097716
2025-09-08T09:43:00.000000000,24925.2,24926.9,24925.0,24925.1,7575,24928.587358920544,24927.67963147851
2025-09-08T09:43:15.000000000,24925.1,24925.1,24920.1,24923.4,16950,24927.290519190406,24927.40352622183
2025-09-08T09:43:30.000000000,24920.0,24924.2,24920.0,24921.6,2025,24925.867889392804,24927.02910517526
2025-09-08T09:43:45.000000000,24922.0,24924.7,24920.2,24920.2,2325,24924.450917044604,24926.5885177446
2025-09-08T09:44:00.000000000,24921.0,24924.9,24920.0,24920.6,2325,24923.488187783452,24926.202161761077
2025-09-08T09:44:15.000000000,24921.0,24924.0,24920.0,24923.1,2475,24923.39114083759,24926.00202229262
2025-09-08T09:44:30.000000000,24925.0,24925.0,24922.1,24923.0,2175,24923.293355628193,24925.808343435034
2025-09-08T09:44:45.000000000,24923.5,24925.0,24923.0,24925.0,2250,24923.720016721145,24925.756192245677
2025-09-08T09:45:00.000000000,24925.0,24930.9,24923.1,24930.9,6075,24925.515012540858,24926.08805081047
2025-09-08T09:45:15.000000000,24931.0,24931.9,24926.0,24930.0,3000,24926.636259405645,24926.34043462915
2025-09-08T09:45:30.000000000,24930.0,24930.0,24927.2,24928.0,675,24926.977194554234,24926.447503362753
2025-09-08T09:45:45.000000000,24929.8,24933.0,24929.3,24933.0,1575,24928.482895915677,24926.870245081285
2025-09-08T09:46:00.000000000,24932.7,24935.0,24929.8,24929.8,22500,24928.812171936755,24927.059261527655
2025-09-08T09:46:15.000000000,24927.2,24929.6,24926.0,24926.0,2025,24928.109128952565,24926.99092207426
2025-09-08T09:46:30.000000000,24925.0,24928.2,24925.0,24925.0,2400,24927.331846714424,24926.862475488822
2025-09-08T09:46:45.000000000,24926.2,24926.2,24922.0,24924.0,2175,24926.498885035817,24926.677799650835
2025-09-08T09:47:00.000000000,24924.0,24927.0,24924.0,24925.0,2775,24926.12416377686,24926.569554512073
2025-09-08T09:47:15.000000000,24927.0,24927.9,24925.0,24925.2,600,24925.893122832647,24926.481196156456
2025-09-08T09:47:30.000000000,24925.8,24928.0,24925.0,24925.0,1725,24925.669842124487,24926.385635114104
2025-09-08T09:47:45.000000000,24926.6,24928.8,24925.0,24927.2,975,24926.052381593367,24926.43817478416
2025-09-08T09:48:00.000000000,24925.6,24927.2,24925.0,24925.7,1500,24925.964286195027,24926.390550604538
2025-09-08T09:48:15.000000000,24925.5,24925.5,24925.0,24925.0,675,24925.72321464627,24926.30083766231
2025-09-08T09:48:30.000000000,24925.0,24925.0,24925.0,24925.0,900,24925.5424109847,24926.21691265184
2025-09-08T09:48:45.000000000,24925.0,24925.7,24925.0,24925.0,1350,24925.406808238527,24926.138402158173
2025-09-08T09:49:00.000000000,24925.0,24927.7,24925.0,24927.7,1350,24925.980106178897,24926.239150406032
2025-09-08T09:49:15.000000000,24927.7,24929.3,24925.0,24925.0,2925,24925.73507963417,24926.159205218548
2025-09-08T09:49:30.000000000,24925.0,24927.7,24925.0,24925.1,750,24925.576309725628,24926.090869397995
2025-09-08T09:49:45.000000000,24925.0,24927.9,24925.0,24925.0,450,24925.43223229422,24926.020490727155
2025-09-08T09:50:00.000000000,24925.1,24927.0,24925.0,24927.0,2325,24925.824174220666,24926.08368487379
2025-09-08T09:50:15.000000000,24925.0,24927.1,24920.0,24920.0,3150,24924.368130665498,24925.69118907548
2025-09-08T09:50:30.000000000,24920.0,24924.4,24916.1,24920.0,5775,24923.27609799912,24925.324015586742
2025-09-08T09:50:45.000000000,24920.0,24923.5,24916.6,24916.6,5400,24921.60707349934,24924.76117587147
2025-09-08T09:51:00.000000000,24916.6,24921.0,24916.6,24920.0,1500,24921.205305124506,24924.4540032346
2025-09-08T09:51:15.000000000,24920.0,24921.0,24919.7,24920.1,675,24920.928978843378,24924.17309980011
2025-09-08T09:51:30.000000000,24920.0,24926.0,24920.0,24926.0,4350,24922.196734132533,24924.290964329135
2025-09-08T09:51:45.000000000,24926.0,24927.9,24924.0,24924.0,1950,24922.6475505994,24924.272192436933
2025-09-08T09:52:00.000000000,24923.0,24925.5,24923.0,24923.0,1875,24922.735662949548,24924.190115505517
2025-09-08T09:52:15.000000000,24923.9,24925.0,24923.9,24925.0,2025,24923.30174721216,24924.242366118066
2025-09-08T09:52:30.000000000,24924.0,24924.0,24920.0,24920.0,450,24922.47631040912,24923.96866507819
2025-09-08T09:52:45.000000000,24920.0,24927.0,24920.0,24927.0,2400,24923.60723280684,24924.164235073145
2025-09-08T09:53:00.000000000,24926.8,24926.8,24920.0,24920.0,675,24922.70542460513,24923.895574745846
2025-09-08T09:53:15.000000000,24924.0,24924.0,24919.2,24919.2,1050,24921.829068453848,24923.59263443966
2025-09-08T09:53:30.000000000,24920.3,24921.0,24915.0,24919.1,3600,24921.146801340386,24923.30278705646
2025-09-08T09:53:45.000000000,24918.0,24918.0,24911.0,24911.8,4125,24918.81010100529,24922.560671762494
2025-09-08T09:54:00.000000000,24911.6,24917.2,24911.6,24912.9,2925,24917.332575753968,24921.937402616528
2025-09-08T09:54:15.000000000,24912.7,24916.0,24912.7,24912.7,900,24916.174431815474,24921.341441157398
2025-09-08T09:54:30.000000000,24912.1,24915.0,24912.0,24912.9,2625,24915.355823861606,24920.79683205047
2025-09-08T09:54:45.000000000,24912.9,24912.9,24908.0,24908.0,4050,24913.516867896204,24919.971229982697
2025-09-08T09:55:00.000000000,24911.0,24915.0,24907.5,24915.0,2700,24913.88765092215,24919.650505467685
2025-09-08T09:55:15.000000000,24912.0,24912.0,24906.0,24910.0,2775,24912.915738191616,24919.027892211707
2025-09-08T09:55:30.000000000,24910.7,24910.7,24902.0,24903.1,7425,24910.46180364371,24918.000286262566
2025-09-08T09:55:45.000000000,24902.8,24902.8,24900.2,24901.5,6225,24908.221352732784,24916.93575166498
2025-09-08T09:56:00.000000000,24903.0,24909.2,24903.0,24909.2,1425,24908.466014549587,24916.4366709124
2025-09-08T09:56:15.000000000,24909.3,24909.3,24903.9,24903.9,1500,24907.324510912193,24915.62785343418
2025-09-08T09:56:30.000000000,24909.2,24909.2,24903.5,24903.5,3375,24906.368383184144,24914.845411277136
2025-09-08T09:56:45.000000000,24908.3,24910.0,24903.9,24906.1,2925,24906.30128738811,24914.28119119474
2025-09-08T09:57:00.000000000,24907.6,24910.8,24907.6,24910.8,1125,24907.425965541082,24914.056598214433
2025-09-08T09:57:15.000000000,24908.1,24910.9,24907.9,24910.0,525,24908.06947415581,24913.794882200596
2025-09-08T09:57:30.000000000,24911.0,24911.0,24907.6,24907.6,2475,24907.95210561686,24913.3952123812
2025-09-08T09:57:45.000000000,24907.6,24912.0,24907.6,24911.0,2250,24908.714079212645,24913.240682550157
2025-09-08T09:58:00.000000000,24912.0,24912.0,24910.0,24910.2,300,24909.085559409483,24913.044509482406
2025-09-08T09:58:15.000000000,24912.0,24916.8,24912.0,24916.8,1950,24911.01416955711,24913.286799193218
2025-09-08T09:58:30.000000000,24916.9,24919.1,24915.0,24915.0,2700,24912.010627167834,24913.397328277526
2025-09-08T09:58:45.000000000,24915.0,24917.2,24910.0,24915.7,1725,24912.932970375878,24913.54588774349
2025-09-08T09:59:00.000000000,24915.8,24915.8,24910.0,24913.1,3525,24912.974727781908,24913.517120792298
2025-09-08T09:59:15.000000000,24912.5,24914.0,24906.1,24907.5,825,24911.60604583643,24913.12891945086
2025-09-08T09:59:30.000000000,24912.4,24912.4,24908.0,24908.0,525,24910.70453437732,24912.79802142177
2025-09-08T09:59:45.000000000,24906.1,24911.2,24904.0,24904.0,675,24909.02840078299,24912.230407136496
2025-09-08T10:00:00.000000000,24904.0,24912.4,24904.0,24912.4,525,24909.87130058724,24912.241348611562
2025-09-08T10:00:15.000000000,24912.4,24915.0,24910.8,24914.0,975,24910.90347544043,24912.354809991462
2025-09-08T10:00:30.000000000,24915.0,24917.0,24914.0,24915.0,1125,24911.927606580324,24912.525467411368
2025-09-08T10:00:45.000000000,24915.0,24915.0,24914.5,24914.5,1425,24912.570704935242,24912.652856610635
2025-09-08T10:01:00.000000000,24915.0,24915.0,24914.8,24914.8,1575,24913.12802870143,24912.791381990595
2025-09-08T10:01:15.000000000,24915.0,24918.9,24915.0,24918.9,750,24914.571021526073,24913.185486378297
2025-09-08T10:01:30.000000000,24919.2,24919.2,24915.0,24917.0,1125,24915.178266144554,24913.43158403131
2025-09-08T10:01:45.000000000,24919.5,24920.0,24917.0,24920.0,1200,24916.383699608414,24913.855352803483
2025-09-08T10:02:00.000000000,24920.0,24920.0,24919.1,24920.0,1500,24917.28777470631,24914.25178165487
2025-09-08T10:02:15.000000000,24920.0,24924.8,24920.0,24924.8,2925,24919.16583102973,24914.932311870685
2025-09-08T10:02:30.000000000,24924.5,24924.5,24918.9,24923.0,2475,24920.124373272298,24915.452807879028
2025-09-08T10:02:45.000000000,24923.0,24925.9,24918.0,24925.9,2475,24921.568279954223,24916.12682027393
2025-09-08T10:03:00.000000000,24918.9,24920.0,24915.2,24920.0,3375,24921.176209965666,24916.376702836904
2025-09-08T10:03:15.000000000,24920.0,24924.9,24918.3,24920.1,1050,24920.90715747425,24916.616915557104
2025-09-08T10:03:30.000000000,24926.0,24926.6,24922.0,24922.0,1500,24921.180368105684,24916.964211327613
2025-09-08T10:03:45.000000000,24926.6,24927.3,24923.6,24927.0,1875,24922.635276079265,24917.61168156454
2025-09-08T10:04:00.000000000,24923.0,24926.9,24923.0,24925.0,1275,24923.22645705945,24918.088347270055
2025-09-08T10:04:15.000000000,24925.0,24925.0,24922.0,24922.0,525,24922.91984279459,24918.340711962308
2025-09-08T10:04:30.000000000,24925.0,24925.0,24922.0,24924.7,225,24923.364882095942,24918.7509886099
2025-09-08T10:04:45.000000000,24922.0,24925.0,24922.0,24925.0,1200,24923.773661571955,24919.154150635066
2025-09-08T10:05:00.000000000,24922.5,24927.4,24922.0,24927.4,1875,24924.680246178967,24919.686140916674
2025-09-08T10:05:15.000000000,24927.3,24927.3,24925.0,24927.0,1050,24925.260184634226,24920.158002793018
2025-09-08T10:05:30.000000000,24923.5,24927.0,24923.5,24927.0,525,24925.69513847567,24920.59942196766
2025-09-08T10:05:45.000000000,24927.0,24930.0,24927.0,24927.4,3375,24926.121353856754,24921.038168937488
2025-09-08T10:06:00.000000000,24930.0,24930.0,24925.0,24928.0,3825,24926.591015392565,24921.48731932862
2025-09-08T10:06:15.000000000,24928.0,24929.0,24925.7,24929.0,1425,24927.193261544424,24921.97200840419
2025-09-08T10:06:30.000000000,24930.0,24930.0,24923.0,24927.7,2100,24927.319946158317,24922.34155624908
2025-09-08T10:06:45.000000000,24927.7,24927.7,24920.0,24925.0,900,24926.73995961874,24922.51306874914
2025-09-08T10:07:00.000000000,24925.0,24927.6,24920.0,24921.4,3000,24925.404969714054,24922.441257862098
2025-09-08T10:07:15.000000000,24920.1,24928.4,24920.1,24928.4,3450,24926.153727285542,24922.825692838738
2025-09-08T10:07:30.000000000,24922.5,24928.6,24922.5,24925.0,600,24925.86529546416,24922.96597072011
2025-09-08T10:07:45.000000000,24928.0,24928.0,24923.0,24925.1,450,24925.673971598117,24923.10365002849
2025-09-08T10:08:00.000000000,24925.1,24925.1,24923.0,24923.0,450,24925.005478698586,24923.096962929878
2025-09-08T10:08:15.000000000,24921.4,24923.0,24918.8,24918.8,975,24923.45410902394,24922.819739515046
2025-09-08T10:08:30.000000000,24923.0,24923.0,24918.9,24918.9,1575,24922.315581767954,24922.56685309472
2025-09-08T10:08:45.000000000,24918.9,24923.0,24918.9,24921.5,600,24922.111686325967,24922.4980238628
2025-09-08T10:09:00.000000000,24921.5,24923.0,24920.0,24920.3,675,24921.658764744476,24922.356215871652
2025-09-08T10:09:15.000000000,24918.8,24918.8,24912.6,24918.1,2175,24920.769073558356,24922.081621299287
2025-09-08T10:09:30.000000000,24913.0,24917.3,24907.0,24907.0,3750,24917.326805168766,24921.108613473527
2025-09-08T10:09:45.000000000,24907.0,24909.2,24902.5,24905.0,2850,24914.245103876576,24920.06934808814
2025-09-08T10:10:00.000000000,24906.0,24916.7,24906.0,24911.6,1500,24913.58382790743,24919.522938534064
2025-09-08T10:10:15.000000000,24912.3,24918.2,24912.0,24918.2,300,24914.737870930574,24919.437587660897
2025-09-08T10:10:30.000000000,24918.0,24918.0,24917.9,24917.9,225,24915.52840319793,24919.33838845697
2025-09-08T10:10:45.000000000,24918.0,24918.0,24913.5,24913.5,2100,24915.021302398447,24918.96171823394
2025-09-08T10:11:00.000000000,24913.5,24918.0,24913.5,24915.5,450,24915.140976798837,24918.738381573683
2025-09-08T10:11:15.000000000,24915.5,24923.0,24915.5,24923.0,1500,24917.105732599128,24919.01332469796
2025-09-08T10:11:30.000000000,24923.0,24925.0,24917.6,24918.9,1275,24917.554299449344,24919.006013427123
2025-09-08T10:11:45.000000000,24924.6,24925.0,24921.0,24925.0,3000,24919.41572458701,24919.392722238277
2025-09-08T10:12:00.000000000,24925.0,24925.1,24921.2,24921.2,2400,24919.861793440257,24919.50932080355
2025-09-08T10:12:15.000000000,24921.2,24922.0,24919.0,24922.0,825,24920.396345080193,24919.670009783968
2025-09-08T10:12:30.000000000,24920.0,24925.0,24920.0,24920.5,1950,24920.422258810144,24919.72355753984
2025-09-08T10:12:45.000000000,24920.0,24922.4,24915.0,24920.0,2700,24920.31669410761,24919.74139253727
2025-09-08T10:13:00.000000000,24918.9,24918.9,24915.0,24915.0,600,24918.987520580707,24919.435496244543
2025-09-08T10:13:15.000000000,24915.0,24917.9,24910.0,24910.0,2475,24916.74064043553,24918.826754551348
2025-09-08T10:13:30.000000000,24916.2,24916.2,24908.0,24908.0,675,24914.55548032665,24918.128254257714
2025-09-08T10:13:45.000000000,24906.2,24909.7,24902.1,24903.6,3975,24911.816610244987,24917.19094753141
2025-09-08T10:14:00.000000000,24909.0,24909.0,24903.0,24907.8,1200,24910.81245768374,24916.585079948738
2025-09-08T10:14:15.000000000,24906.3,24906.3,24902.0,24902.0,450,24908.609343262804,24915.644107048818
2025-09-08T10:14:30.000000000,24901.5,24902.0,24900.5,24900.5,2100,24906.582007447105,24914.667067884377
2025-09-08T10:14:45.000000000,24900.2,24900.2,24893.0,24896.0,11775,24903.936505585327,24913.462740924093
2025-09-08T10:15:00.000000000,24895.5,24896.0,24892.0,24895.0,5175,24901.702379188995,24912.271596348346
2025-09-08T10:15:15.000000000,24894.0,24896.0,24891.3,24892.7,2850,24899.451784391746,24911.00891271297
2025-09-08T10:15:30.000000000,24893.0,24894.1,24891.6,24892.2,2850,24897.63883829381,24909.79543447342
2025-09-08T10:15:45.000000000,24892.0,24895.0,24890.0,24895.0,5700,24896.979128720355,24908.840890313844
2025-09-08T10:16:00.000000000,24896.0,24896.0,24890.8,24892.9,4725,24895.959346540265,24907.81244577747
2025-09-08T10:16:15.000000000,24890.0,24894.3,24890.0,24890.1,3375,24894.4945099052,24906.669707340214
2025-09-08T10:16:30.000000000,24894.3,24895.0,24890.0,24890.3,2550,24893.4458824289,24905.613597189233
2025-09-08T10:16:45.000000000,24894.0,24897.0,24891.1,24895.1,1875,24893.859411821675,24904.93530059638
2025-09-08T10:17:00.000000000,24895.1,24900.0,24895.0,24898.2,2250,24894.944558866257,24904.50076507403
2025-09-08T10:17:15.000000000,24898.0,24902.0,24895.4,24900.0,750,24896.20841914969,24904.21039313377
2025-09-08T10:17:30.000000000,24900.0,24906.9,24900.0,24906.9,2100,24898.88131436227,24904.383916157396
2025-09-08T10:17:45.000000000,24907.2,24918.3,24907.2,24915.6,3525,24903.0609857717,24905.107534469822
